  for i.2 (0,3)
    vectorize j.2 (0,2)
      out = ...

Time elapsed for measurement: 24.33 s
----------------------------------------------------------------------
------------------------------  [ Train cost model ]
----------------------------------------------------------------------
Time elapsed for training: 0.38 s
----------------------------------------------------------------------
------------------------------  [ Search ]
----------------------------------------------------------------------
Sample Initial Population	#s: 855	fail_ct: 811	Time elapsed: 0.75
GA Iter: 0	Max score: 0.5100	Min score: 0.2140	#Pop: 128	#M+: 0	#M-: 0
GA Iter: 4	Max score: 0.8603	Min score: 0.3978	#Pop: 128	#M+: 1376	#M-: 72
EvolutionarySearch		#s: 128	Time elapsed: 3.44
----------------------------------------------------------------------
------------------------------  [ Measure ]
----------------------------------------------------------------------
Get 64 programs to measure:
................****************
==================================================
No: 449	GFLOPS: 27.39 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.28, Tstamp:1691784494.35)
==================================================
Placeholder: A, B
out auto_unroll: 16
for i.1 (0,3)
  for k.0 (0,11)
    for i.2 (0,11)
      for k.1 (0,3)
        vectorize j.3 (0,2)
          out = ...

==================================================
No: 450	GFLOPS: 25.57 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.27, Tstamp:1691784494.56)
==================================================
Placeholder: A, B
out auto_unroll: 16
for i.1 (0,3)
  for k.0 (0,33)
    for i.3 (0,11)
      vectorize j.3 (0,2)
        out = ...

==================================================
No: 451	GFLOPS: 25.59 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.28, Tstamp:1691784494.77)
==================================================
Placeholder: A, B
out auto_unroll: 16
for i.1 (0,3)
  for k.0 (0,33)
    for i.2 (0,11)
      vectorize j.3 (0,2)
        out = ...

==================================================
No: 452	GFLOPS: 24.99 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.27, Tstamp:1691784494.97)
==================================================
Placeholder: A, B
for i.1 (0,3)
  for k.0 (0,33)
    for i.3 (0,11)
      vectorize j.3 (0,2)
        out = ...

==================================================
No: 453	GFLOPS: 26.85 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.28, Tstamp:1691784495.19)
==================================================
Placeholder: A, B
for i.1 (0,3)
  for k.0 (0,11)
    for i.2 (0,11)
      for k.1 (0,3)
        vectorize j.3 (0,2)
          out = ...

==================================================
No: 454	GFLOPS: 23.90 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784495.41)
==================================================
Placeholder: A, B
out auto_unroll: 16
for i.1 (0,3)
  for k.0 (0,3)
    for k.1 (0,11)
      for i.3 (0,11)
        vectorize j.3 (0,2)
          out = ...

==================================================
No: 455	GFLOPS: 23.56 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.26, Tstamp:1691784495.59)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 16
  for k.0 (0,3)
    for k.1 (0,11)
      for i_c.3 (0,11)
        vectorize j_c.3 (0,2)
          out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 456	GFLOPS: 23.55 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.31, Tstamp:1691784495.79)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 64
  for k.0 (0,3)
    for k.1 (0,11)
      for i_c.3 (0,11)
        vectorize j_c.3 (0,2)
          out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 457	GFLOPS: 21.46 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.27, Tstamp:1691784496.00)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 16
  for k.1 (0,33)
    for i_c.3 (0,11)
      vectorize j_c.3 (0,2)
        out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 458	GFLOPS: 18.12 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.58, Tstamp:1691784496.21)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 512
  for k.0 (0,3)
    for k.1 (0,11)
      for i_c.3 (0,11)
        vectorize j_c.3 (0,2)
          out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 459	GFLOPS: 20.95 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784496.44)
===................****************
===============================================
Placeholder: A, B
out auto_unroll: 16
for i.1 (0,3)
  for k.0 (0,11)
    for k.1 (0,3)
      for i.3 (0,11)
        vectorize j.3 (0,2)
          out = ...

==================================================
No: 460	GFLOPS: 18.69 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784496.67)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 16
  for k.0 (0,11)
    for k.1 (0,3)
      for i_c.3 (0,11)
        vectorize j_c.3 (0,2)
          out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 461	GFLOPS: 18.38 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.31, Tstamp:1691784496.90)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 64
  for k.0 (0,11)
    for k.1 (0,3)
      for i_c.3 (0,11)
        vectorize j_c.3 (0,2)
          out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 462	GFLOPS: 20.32 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.28, Tstamp:1691784497.12)
==================================================
Placeholder: A, B
for i.1 (0,3)
  for k.0 (0,11)
    for k.1 (0,3)
      for i.3 (0,11)
        vectorize j.3 (0,2)
          out = ...

==================================================
No: 463	GFLOPS: 20.52 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.28, Tstamp:1691784497.35)
==================================================
Placeholder: A, B
out auto_unroll: 16
for i.1 (0,3)
  for k.0 (0,33)
    for i.2 (0,11)
      for j.2 (0,2)
        out = ...

==================================================
No: 464	GFLOPS: 16.07 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784497.58)
==================================================
Placeholder: A, B
for k.0 (0,11)
  for i_c.2 (0,11)
    for j_c.2 (0,2)
      for k.1 (0,3)
        for i_c.3 (0,3)
          out.local = ...
for i.1 (0,33)
  vectorize j.1 (0,2)
    out = ...

==================================================
No: 465	GFLOPS: 16.00 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.28, Tstamp:1691784500.34)
==================================================
Placeholder: A, B
for k.0 (0,11)
  for i_c.2 (0,11)
    for j_c.2 (0,2)
      for k.1 (0,3)
        for i_c.3 (0,3)
          out.local = ...
for i.2 (0,33)
  vectorize j.2 (0,2)
    out = ...

==================================================
No: 466	GFLOPS: 14.35 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784500.59)
==================================================
Placeholder: A, B
for i_c.1 (0,11)
  for k.0 (0,11)
    for j_c.2 (0,2)
      for k.1 (0,3)
        for i_c.3 (0,3)
          out.local = ...
for i.1 (0,33)
  vectorize j.1 (0,2)
    out = ...

==================================================
No: 467	GFLOPS: 20.29 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784500.82)
==================================================
Placeholder: A, B
for i.1 (0,3)
  for k.0 (0,33)
    for j.2 (0,2)
      for i.3 (0,11)
        out = ...

==================================================
No: 468	GFLOPS: 19.77 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784501.06)
==================================================
Placeholder: A, B
out auto_unroll: 16
for i.1 (0,3)
  for k.0 (0,11)
    for i.2 (0,11)
      for j.2 (0,2)
        for k.1 (0,3)
          out = ...

==================================================
No: 469	GFLOPS: 15.20 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.52, Tstamp:1691784501.31)
==================================================
Placeholder: A, B
out auto_unroll: 512
for i.1 (0,11)
  for k.0 (0,33)
    for j.2 (0,2)
      for i.3 (0,3)
        out = ...

==================================================
No: 470	GFLOPS: 17.28 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.36, Tstamp:1691784501.58)
==================================================
Placeholder: A, B
out auto_unroll: 512
for i.1 (0,11)
  for k.0 (0,33)
    for i.2 (0,3)
      vectorize j.3 (0,2)
        out = ...

==================================================
No: 471	GFLOPS: 17.18 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.31, Tstamp:1691784501.84)
==================================================
Placeholder: A, B
out auto_unroll: 16
for i.1 (0,11)
  for k.0 (0,11)
    for i.2 (0,3)
      for k.1 (0,3)
        vectorize j.3 (0,2)
          out = ...

==================================================
No: 472	GFLOPS: 4.70 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.96, Tstamp:1691784502.12)
==================================================
Placeholder: A, B
out auto_unroll: 512
for j.0 (0,2)
  for i.1 (0,3)
    for k.0 (0,11)
      for i.2 (0,11)
        for k.1 (0,3)
          out = ...

==================================================
No: 473	GFLOPS: 15.53 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.52, Tstamp:1691784502.37)
==================================================
Placeholder: A, B
out auto_unroll: 512
for i.1 (0,11)
  for k.0 (0,11)
    for j.2 (0,2)
      for k.1 (0,3)
        for i.3 (0,3)
          out = ...

==================================================
No: 474	GFLOPS: 22.41 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.61, Tstamp:1691784502.58)
==================================================
Placeholder: A, B
out auto_unroll: 512
for i.1 (0,3)
  for k.0 (0,11)
    for i.2 (0,11)
      for k.1 (0,3)
        vectorize j.3 (0,2)
          out = ...

==================================================
No: 475	GFLOPS: 17.18 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784502.83)
==================================================
Placeholder: A, B
out auto_unroll: 16
for i.1 (0,11)
  for k.0 (0,33)
    for i.2 (0,3)
      vectorize j.3 (0,2)
        out = ...

==================================================
No: 476	GFLOPS: 17.26 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.36, Tstamp:1691784503.09)
==================================================
Placeholder: A, B
out auto_unroll: 512
for i.1 (0,11)
  for k.0 (0,11)
    for i.2 (0,3)
      for k.1 (0,3)
        vectorize j.3 (0,2)
          out = ...

==================================================
No: 477	GFLOPS: 16.92 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784503.34)
==================================================
Placeholder: A, B
for i.1 (0,11)
  for k.0 (0,33)
    for i.2 (0,3)
      vectorize j.3 (0,2)
        out = ...

==================================================
No: 478	GFLOPS: 15.08 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784503.59)
==================================================
Placeholder: A, B
for i.1 (0,11)
  out.local auto_unroll: 16
  for k.0 (0,11)
    for k.1 (0,3)
      for i_c.3 (0,3)
        vectorize j_c.3 (0,2)
          out.local = ...
  for i.2 (0,3)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 479	GFLOPS: 16.44 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784503.82)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 64
  for k.0 (0,33)
    for j_c.2 (0,2)
      for i_c.3 (0,11)
        out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 480	GFLOPS: 13.13 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784504.08)
==================================================
Placeholder: A, B
out auto_unroll: 64
for k.0 (0,11)
  for i.2 (0,33)
    for j.2 (0,2)
      for k.1 (................****************
0,3)
        out = ...

==================================================
No: 481	GFLOPS: 14.24 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.33, Tstamp:1691784506.36)
==================================================
Placeholder: A, B
out.local auto_unroll: 512
for k.0 (0,33)
  for i_c.2 (0,11)
    for j_c.2 (0,2)
      for i_c.3 (0,3)
        out.local = ...
for i.2 (0,33)
  vectorize j.2 (0,2)
    out = ...

==================================================
No: 482	GFLOPS: 14.54 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.34, Tstamp:1691784506.60)
==================================================
Placeholder: A, B
out.local auto_unroll: 512
for k.0 (0,33)
  for i_c.2 (0,11)
    for j_c.2 (0,2)
      for i_c.3 (0,3)
        out.local = ...
for i.1 (0,33)
  vectorize j.1 (0,2)
    out = ...

==================================================
No: 483	GFLOPS: 17.66 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.51, Tstamp:1691784506.84)
==================================================
Placeholder: A, B
out auto_unroll: 512
for k.0 (0,11)
  for i.2 (0,33)
    for j.2 (0,2)
      for k.1 (0,3)
        out = ...

==================================================
No: 484	GFLOPS: 14.96 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.31, Tstamp:1691784507.10)
==================================================
Placeholder: A, B
for i.1 (0,11)
  out.local auto_unroll: 16
  for k.0 (0,11)
    for i_c.2 (0,3)
      for k.1 (0,3)
        vectorize j_c.3 (0,2)
          out.local = ...
  for i.2 (0,3)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 485	GFLOPS: 14.57 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.33, Tstamp:1691784507.34)
==================================================
Placeholder: A, B
out auto_unroll: 64
for j.0 (0,2)
  for i.1 (0,3)
    for k.0 (0,11)
      for i.2 (0,11)
        for k.1 (0,3)
          out = ...

==================================================
No: 486	GFLOPS: 14.48 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.40, Tstamp:1691784507.60)
==================================================
Placeholder: A, B
for i.1 (0,11)
  out.local auto_unroll: 512
  for k.0 (0,3)
    for k.1 (0,11)
      for i_c.3 (0,3)
        vectorize j_c.3 (0,2)
          out.local = ...
  for i.2 (0,3)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 487	GFLOPS: 15.16 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784507.83)
==================================================
Placeholder: A, B
out.local auto_unroll: 512
for k.0 (0,33)
  for i_c.3 (0,33)
    vectorize j_c.3 (0,2)
      out.local = ...
for i.1 (0,33)
  vectorize j.1 (0,2)
    out = ...

==================================================
No: 488	GFLOPS: 14.78 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.31, Tstamp:1691784508.05)
==================================================
Placeholder: A, B
out.local auto_unroll: 512
for k.0 (0,33)
  for i_c.3 (0,33)
    vectorize j_c.3 (0,2)
      out.local = ...
for i.2 (0,33)
  vectorize j.2 (0,2)
    out = ...

==================================================
No: 489	GFLOPS: 15.13 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.28, Tstamp:1691784508.26)
==================================================
Placeholder: A, B
out.local auto_unroll: 512
for k.0 (0,33)
  for i_c.2 (0,33)
    vectorize j_c.3 (0,2)
      out.local = ...
for i.1 (0,33)
  vectorize j.1 (0,2)
    out = ...

==================================================
No: 490	GFLOPS: 15.34 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784508.48)
==================================================
Placeholder: A, B
out.local auto_unroll: 512
for k.0 (0,33)
  for i_c.2 (0,33)
    vectorize j_c.3 (0,2)
      out.local = ...
for i.2 (0,33)
  vectorize j.2 (0,2)
    out = ...

==============================................****************
====================
No: 491	GFLOPS: 15.46 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784508.70)
==================================================
Placeholder: A, B
out.local auto_unroll: 512
for k.1 (0,33)
  for i_c.3 (0,33)
    vectorize j_c.3 (0,2)
      out.local = ...
for i.1 (0,33)
  vectorize j.1 (0,2)
    out = ...

==================================================
No: 492	GFLOPS: 15.27 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784508.92)
==================================================
Placeholder: A, B
out.local auto_unroll: 512
for k.1 (0,33)
  for i_c.3 (0,33)
    vectorize j_c.3 (0,2)
      out.local = ...
for i.2 (0,33)
  vectorize j.2 (0,2)
    out = ...

==================================================
No: 493	GFLOPS: 14.64 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784509.16)
==================================================
Placeholder: A, B
for i_c.1 (0,11)
  for k.0 (0,11)
    for i_c.2 (0,3)
      for k.1 (0,3)
        vectorize j_c.3 (0,2)
          out.local = ...
for i.1 (0,33)
  vectorize j.1 (0,2)
    out = ...

==================================================
No: 494	GFLOPS: 15.28 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.31, Tstamp:1691784509.41)
==================================================
Placeholder: A, B
for i.1 (0,11)
  for k.0 (0,3)
    for k.1 (0,11)
      for i_c.3 (0,3)
        vectorize j_c.3 (0,2)
          out.local = ...
  for i.2 (0,3)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 495	GFLOPS: 15.21 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784509.66)
==================================================
Placeholder: A, B
for i.1 (0,11)
  for k.0 (0,33)
    for i_c.2 (0,3)
      vectorize j_c.3 (0,2)
        out.local = ...
  for i.2 (0,3)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 496	GFLOPS: 15.44 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.27, Tstamp:1691784509.88)
==================================================
Placeholder: A, B
out.local auto_unroll: 16
for k.0 (0,33)
  for i_c.2 (0,33)
    vectorize j_c.3 (0,2)
      out.local = ...
for i.2 (0,33)
  vectorize j.2 (0,2)
    out = ...

==================================================
No: 497	GFLOPS: 16.02 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.27, Tstamp:1691784512.19)
==================================================
Placeholder: A, B
out.local auto_unroll: 16
for k.0 (0,33)
  for i_c.2 (0,33)
    vectorize j_c.3 (0,2)
      out.local = ...
for i.1 (0,33)
  vectorize j.1 (0,2)
    out = ...

==================================================
No: 498	GFLOPS: 15.67 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784512.41)
==================================================
Placeholder: A, B
out.local auto_unroll: 16
for k.0 (0,33)
  for i_c.3 (0,33)
    vectorize j_c.3 (0,2)
      out.local = ...
for i.2 (0,33)
  vectorize j.2 (0,2)
    out = ...

==================================================
No: 499	GFLOPS: 15.74 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784512.64)
==================================================
Placeholder: A, B
out.local auto_unroll: 16
for k.1 (0,33)
  for i_c.3 (0,33)
    vectorize j_c.3 (0,2)
      out.local = ...
for i.2 (0,33)
  vectorize j.2 (0,2)
    out = ...

==================================================
No: 500	GFLOPS: 15.86 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.28, Tstamp:1691784512.87)
==================================================
Placeholder: A, B
out.local auto_unroll: 16
for k.1 (0,33)
  for i_c.3 (0,33)
    vectorize j_c.3 (0,2)
      out.local = ...
for i.1 (0,33)
  vectorize j.1 (0,2)
    out = ...

==================================================
No: 501	GFLOPS: 15.89 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.28, Tstamp:1691784513.08)
==================================================
Placeholder: A, B
out.local auto_unroll: 16
for k.0 (0,33)
  for i_c.3 (0,33)
    vectorize j_c.3 (0,2)
      out.local = ...
for i.1 (0,33)
  vectorize j.1 (0,2)
    out = ...

==================================================
No: 502	GFLOPS: 15.33 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784513.32)
==================================================
Placeholder: A, B
for i.1 (0,11)
  out.local auto_unroll: 16
  for k.0 (0,3)
    for k.1 (0,11)
      for i_c.3 (0,3)
        vectorize j_c.3 (0,2)
          out.local = ...
  for i.2 (0,3)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 503	GFLOPS: 15.10 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784513.58)
==================================================
Placeholder: A, B
for i.1 (0,11)
  out.local auto_unroll: 64
  for k.0 (0,33)
    for i_c.3 (0,3)
      vectorize j_c.3 (0,2)
        out.local = ...
  for i.2 (0,3)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 504	GFLOPS: 15.36 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784513.81)
==================================================
Placeholder: A, B
out auto_unroll: 64
for k.0 (0,11)
  for k.1 (0,3)
    for i.3 (0,33)
      vectorize j.3 (0,2)
        out = ...

==================================================
No: 505	GFLOPS: 15.13 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784514.05)
==================================================
Placeholder: A, B
for i.1 (0,11)
  out.local auto_unroll: 16
  for k.1 (0,33)
    for i_c.3 (0,3)
      vectorize j_c.3 (0,2)
        out.local = ...
  for i.2 (0,3)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 506	GFLOPS: 10.07 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.31, Tstamp:1691784514.31)
==================================================
Placeholder: A, B
out auto_unroll: 64
for j.0 (0,2)
  for k.0 (0,11)
    for i.2 (0,33)
      for k.1 (0,3)
        out = ...

==================================================
No: 507	GFLOPS: 10.02 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.33, Tstamp:1691784514.59)
==================================================
Placeholder: A, B
out auto_unroll: 64
for j.1 (0,2)
  for k.0 (0,11)
    for i.2 (0,33)
      for k.1 (0,3)
        out = ...

==================================================
No: 508	GFLOPS: 8.62 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.46, Tstamp:1691784514.87)
==================================================
Placeholder: A, B
out auto_unroll: 512
for j.1 (0,2)
  for k.0 (0,11)
    for i.2 (0,33)
      for k.1 (0,3)
        out = ...

==================================================
No: 509	GFLOPS: 15.09 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.28, Tstamp:1691784515.10)
==================================================
Placeholder: A, B
out.local auto_unroll: 64
for i_c.1 (0,11)
  for k.0 (0,11)
    for i_c.2 (0,3)
      for j_c.2 (0,2)
        for k.1 (0,3)
          out.local = ...
for i.1 (0,33)
  vectorize j.1 (0,2)
    out = ...

==================================================
No: 510	GFLOPS: 5.67 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.34, Tstamp:1691784515.37)
==================================================
Placeholder: A, B
parallel i.0@j.0@i.1@j.1@ (0,6)
  out.local auto_unroll: 64
  for k.0 (0,3)
    for k.1 (0,11)
      for i_c.3 (0,11)
        out.local = ...
  for i.2 (0,11)
    out = ...

==================================================
No: 511	GFLOPS: 5.95 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.30, Tstamp:1691784515.61)
==================================================
Placeholder: A, B
parallel i.0@j.0@i.1@j.1@ (0,3)
  for k.0 (0,33)
    for i_c.2 (0,11)
      vectorize j_c.3 (0,2)
        out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 512	GFLOPS: 5.38 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.26, Tstamp:1691784515.79)
==================================================
Placeholder: A, B
parallel i.0@j.0@ (0,2)
  out.local auto_unroll: 64
  for k.0 (0,33)
    for i_c.2 (0,33)
      out.local = ...
  for i.1 (0,33)
    out = ...

Time elapsed for measurement: 23.92 s
----------------------------------------------------------------------
------------------------------  [ Train cost model ]
----------------------------------------------------------------------
Time elapsed for training: 0.39 s
----------------------------------------------------------------------
------------------------------  [ Search ]
----------------------------------------------------------------------
Sample Initial Population	#s: 877	fail_ct: 771	Time elapsed: 0.74
GA Iter: 0	Max score: 0.5617	Min score: 0.2202	#Pop: 128	#M+: 0	#M-: 0
GA Iter: 4	Max score: 0.7618	Min score: 0.3919	#Pop: 128	#M+: 1372	#M-: 79
EvolutionarySearch		#s: 128	Time elapsed: 3.44
----------------------------------------------------------------------
------------------------------  [ Measure ]
----------------------------------------------------------------------
Get 64 programs to measure:
................****************
==================================================
No: 513	GFLOPS: 23.58 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.26, Tstamp:1691784522.79)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 64
  for k.0 (0,11)
    for i_c.2 (0,11)
      for k.1 (0,3)
        vectorize j_c.3 (0,2)
          out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 514	GFLOPS: 22.31 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.27, Tstamp:1691784523.00)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 16
  for k.0 (0,11)
    for i_c.2 (0,11)
      for k.1 (0,3)
        vectorize j_c.3 (0,2)
          out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 515	GFLOPS: 20.83 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.27, Tstamp:1691784523.20)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 16
  for k.0 (0,33)
    for i_c.2 (0,11)
      vectorize j_c.3 (0,2)
        out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 516	GFLOPS: 20.69 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.27, Tstamp:1691784523.41)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 64
  for k.0 (0,33)
    for i_c.2 (0,11)
      vectorize j_c.3 (0,2)
        out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 517	GFLOPS: 17.71 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.60, Tstamp:1691784523.62)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 512
  for k.0 (0,33)
    for i_c.2 (0,11)
      vectorize j_c.3 (0,2)
        out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 518	GFLOPS: 17.77 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.63, Tstamp:1691784523.84)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 512
  for k.0 (0,33)
    for i_c.3 (0,11)
      vectorize j_c.3 (0,2)
        out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 519	GFLOPS: 16.54 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.29, Tstamp:1691784524.07)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 64
  for k.0 (0,33)
    for i_c.2 (0,11)
      for j_c.2 (0,2)
        out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
No: 520	GFLOPS: 17.93 / 28.84	results: MeasureResult(cost:[0.0000], error_no:0, all_cost:0.28, Tstamp:1691784524.28)
==================================================
Placeholder: A, B
for i.1 (0,3)
  out.local auto_unroll: 16
  for k.0 (0,33)
    for i_c.2 (0,11)
      for j_c.2 (0,2)
        out.local = ...
  for i.2 (0,11)
    vectorize j.2 (0,2)
      out = ...

==================================================
